type,category,name,path,description
skills,ai-research,multimodal-clip,ai-research/multimodal-clip,"OpenAI's model connecting vision and language. Enables zero-shot image classification, image-text matching, and cross-modal retrieval. Trained on 400M image-text pairs. Use for image search, content moderation, or vision-language tasks without fine-tuning. Best for general-purpose image understandin"
skills,ai-research,multimodal-llava,ai-research/multimodal-llava,"Large Language and Vision Assistant. Enables visual instruction tuning and image-based conversations. Combines CLIP vision encoder with Vicuna/LLaMA language models. Supports multi-turn image chat, visual question answering, and instruction following. Use for vision-language chatbots or image unders"
skills,ai-research,multimodal-segment-anything,ai-research/multimodal-segment-anything,"Foundation model for image segmentation with zero-shot transfer. Use when you need to segment any object in images using points, boxes, or masks as prompts, or automatically generate all object masks in an image."
skills,ai-research,multimodal-stable-diffusion,ai-research/multimodal-stable-diffusion,"State-of-the-art text-to-image generation with Stable Diffusion models via HuggingFace Diffusers. Use when generating images from text prompts, performing image-to-image translation, inpainting, or building custom diffusion pipelines."
skills,ai-research,multimodal-whisper,ai-research/multimodal-whisper,"OpenAI's general-purpose speech recognition model. Supports 99 languages, transcription, translation to English, and language identification. Six model sizes from tiny (39M params) to large (1550M params). Use for speech-to-text, podcast transcription, or multilingual audio processing. Best for robu"
skills,ai-research,observability-langsmith,ai-research/observability-langsmith,"LLM observability platform for tracing, evaluation, and monitoring. Use when debugging LLM applications, evaluating model outputs against datasets, monitoring production systems, or building systematic testing pipelines for AI applications."
skills,ai-research,observability-phoenix,ai-research/observability-phoenix,"Open-source AI observability platform for LLM tracing, evaluation, and monitoring. Use when debugging LLM applications with detailed traces, running evaluations on datasets, or monitoring production AI systems with real-time insights."
skills,ai-research,openai-docs,ai-research/openai-docs,"""Use when the user asks how to build with OpenAI products or APIs and needs up-to-date official documentation with citations (for example: Codex, Responses API, Chat Completions, Apps SDK, Agents SDK, Realtime, model capabilities or limits); prioritize OpenAI docs MCP tools and restrict any fallback"
skills,ai-research,optimization-awq,ai-research/optimization-awq,"Activation-aware weight quantization for 4-bit LLM compression with 3x speedup and minimal accuracy loss. Use when deploying large models (7B-70B) on limited GPU memory, when you need faster inference than GPTQ with better accuracy preservation, or for instruction-tuned and multimodal models. MLSys "
skills,ai-research,optimization-bitsandbytes,ai-research/optimization-bitsandbytes,"Quantizes LLMs to 8-bit or 4-bit for 50-75% memory reduction with minimal accuracy loss. Use when GPU memory is limited, need to fit larger models, or want faster inference. Supports INT8, NF4, FP4 formats, QLoRA training, and 8-bit optimizers. Works with HuggingFace Transformers."
skills,ai-research,optimization-flash-attention,ai-research/optimization-flash-attention,"Optimizes transformer attention with Flash Attention for 2-4x speedup and 10-20x memory reduction. Use when training/running transformers with long sequences (>512 tokens), encountering GPU memory issues with attention, or need faster inference. Supports PyTorch native SDPA, flash-attn library, H100"
skills,ai-research,optimization-gguf,ai-research/optimization-gguf,"GGUF format and llama.cpp quantization for efficient CPU/GPU inference. Use when deploying models on consumer hardware, Apple Silicon, or when needing flexible quantization from 2-8 bit without GPU requirements."
skills,ai-research,optimization-gptq,ai-research/optimization-gptq,"Post-training 4-bit quantization for LLMs with minimal accuracy loss. Use for deploying large models (70B, 405B) on consumer GPUs, when you need 4× memory reduction with <2% perplexity degradation, or for faster inference (3-4× speedup) vs FP16. Integrates with transformers and PEFT for QLoRA fine-t"
skills,ai-research,optimization-hqq,ai-research/optimization-hqq,"Half-Quadratic Quantization for LLMs without calibration data. Use when quantizing models to 4/3/2-bit precision without needing calibration datasets, for fast quantization workflows, or when deploying with vLLM or HuggingFace Transformers."
skills,ai-research,parallel-agents,ai-research/parallel-agents,Multi-agent orchestration patterns. Use when multiple independent tasks can run with different domain expertise or when comprehensive analysis requires multiple perspectives.
skills,ai-research,perplexity,ai-research/perplexity,"Web search and research using Perplexity AI. Use when user says ""search"", ""find"", ""look up"", ""ask"", ""research"", or ""what's the latest"" for generic queries. NOT for library/framework docs (use Context7) or workspace questions."
skills,ai-research,post-training-grpo-rl-training,ai-research/post-training-grpo-rl-training,Expert guidance for GRPO/RL fine-tuning with TRL for reasoning and task-specific model training
skills,ai-research,post-training-miles,ai-research/post-training-miles,"Provides guidance for enterprise-grade RL training using miles, a production-ready fork of slime. Use when training large MoE models with FP8/INT4, needing train-inference alignment, or requiring speculative RL for maximum throughput."
skills,ai-research,post-training-openrlhf,ai-research/post-training-openrlhf,"High-performance RLHF framework with Ray+vLLM acceleration. Use for PPO, GRPO, RLOO, DPO training of large models (7B-70B+). Built on Ray, vLLM, ZeRO-3. 2× faster than DeepSpeedChat with distributed architecture and GPU resource sharing."
skills,ai-research,post-training-simpo,ai-research/post-training-simpo,"Simple Preference Optimization for LLM alignment. Reference-free alternative to DPO with better performance (+6.4 points on AlpacaEval 2.0). No reference model needed, more efficient than DPO. Use for preference alignment when want simpler, faster training than DPO/PPO."
skills,ai-research,post-training-slime,ai-research/post-training-slime,"Provides guidance for LLM post-training with RL using slime, a Megatron+SGLang framework. Use when training GLM models, implementing custom data generation workflows, or needing tight Megatron-LM integration for RL scaling."
skills,ai-research,post-training-torchforge,ai-research/post-training-torchforge,"Provides guidance for PyTorch-native agentic RL using torchforge, Meta's library separating infra from algorithms. Use when you want clean RL abstractions, easy algorithm experimentation, or scalable training with Monarch and TorchTitan."
skills,ai-research,post-training-trl-fine-tuning,ai-research/post-training-trl-fine-tuning,"Fine-tune LLMs using reinforcement learning with TRL - SFT for instruction tuning, DPO for preference alignment, PPO/GRPO for reward optimization, and reward model training. Use when need RLHF, align model with preferences, or train from human feedback. Works with HuggingFace Transformers."
skills,ai-research,post-training-verl,ai-research/post-training-verl,"Provides guidance for training LLMs with reinforcement learning using verl (Volcano Engine RL). Use when implementing RLHF, GRPO, PPO, or other RL algorithms for LLM post-training at scale with flexible infrastructure backends."
skills,ai-research,prompt-caching,ai-research/prompt-caching,"""Caching strategies for LLM prompts including Anthropic prompt caching, response caching, and CAG (Cache Augmented Generation) Use when: prompt caching, cache prompt, response cache, cag, cache augmented."""
